제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,원문URL,대분류,중분류,소분류,분류근거_키워드,분류신뢰도,출산양육관련여부,수집키워드,수집방식,제외사유,웹크롤링_상세본문,자치구,임시_대분류,임시_중분류,임시_세분류,임시_생애주기,임시_담당부서,크롤링상태,HTTP상태,크롤링오류,보정필터_소스,검토메모
PROP-197002,어린이보호구역내 속도제한의 탄력조정운영제안,어린이보호구역내 속도제한의 탄력조정운영제안,2024-09-09,2024,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=197002,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,아동_안전환경: 보호구역 + 어린이,중,조합관련,아동_안전환경: 보호구역 + 어린이,2차 문맥조합 수집,,"1. 현재상황
현행 어린이보호구역 및 동종지역(이하 '어린이보호구역등') 내 차량속도는 30km이하로 제한되어 있고 단속을 하고 있는 실정입니다.
그 외 대부분의 도심지 차량속도는 50km이하로 제한되어 있고 단속을 하고 있습니다. 이러한 속도제한과 단속은 모두 교통사고 예방에 큰 역할을 하고 있는 좋은 규제입니다. 다만, 야심한 때, 공휴일에도 천편일율적으로 그대로 적용하는 것은 교통흐름에지장을 초래하는 불편으로 시민들의 불만이 큰 것도 현실입니다.
2. 제안사항
어린이보호구역등의 제한속도를 하교시간 이후인 18시 이후부터 심야시간대, 토요일 오후시간부터 심야시간대, 그리고 공휴일에는 도심지 제한속도인 50km로 탄력운영할 수 있도록 조정하여 주시길 제안합니다. 도심지내 제한속도인 50mk 정도면 상당히 안전한 속도로 볼 수 있으므로 시민불편을 최소화하는 방안으로써 적극 검토하여 주시기 바랍니다.",,,,,,,,,,,
PROP-196964,대중교통 임산부석에 대한 제안,대중교통 임산부석에 대한 제안,2024-09-02,2024,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196964,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임산부,상,직접관련,임산부,기존 1차 직접키워드 수집,,대중교통 임산부석에 대한 제안,,,,,,,,,,,
PROP-196927,강남구 해찬솔 유아숲 체험 관련 건의사항입니다.,강남구 해찬솔 유아숲 체험 관련 건의사항입니다.,2024-08-26,2024,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196927,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,교육·프로그램: 체험 + 유아,중,조합관련,교육·프로그램: 체험 + 유아,2차 문맥조합 수집,,"수업 내용은 정말 유익했고, 선생님도 두분이셔서 수업 진행도 매우 매끄럽고 좋았습니다.
다만 만남의 장소를 좀 더 자세하게 공지해주시면 좋을 거 같습니다. 초행길에 공원에서 좀 찾아다니게 되더라구요.
또한 공원에 주차할 곳이 없는데, 주변 세곡문화센터 토요일 주차(유료) 가능한 점도 같이 안내해주시면 예약하는데 도움이 될거 같습니다.
즐거운 체험 감사했습니다.",,,,,,,,,,,
PROP-196911,서울시 출산율 올리는 정책,서울시 출산율 올리는 정책,2024-08-22,2024,4.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196911,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,출산,상,직접관련,출산,기존 1차 직접키워드 수집,,서울시 출산율 올리는 정책,,,,,,,,,,,
PROP-196838,"유치원, 초등학교 운동장에 선셰이드(햇빛 가림막)을 설치해 주세요.","유치원, 초등학교 운동장에 선셰이드(햇빛 가림막)을 설치해 주세요.",2024-08-14,2024,2.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196838,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,유치원,상,직접관련,유치원,기존 1차 직접키워드 수집,,"유치원, 초등학교 운동장에 선셰이드(햇빛 가림막)을 설치해 주세요.",,,,,,,,,,,
PROP-196831,저출산 관련 정책 제안합니다,저출산 관련 정책 제안합니다,2024-08-13,2024,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196831,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,출산,상,직접관련,출산,기존 1차 직접키워드 수집,,저출산 관련 정책 제안합니다,,,,,,,,,,,
PROP-196829,우리 아이들이 안전하게 자랄 수 있도록 사당 15구역 재개발 추진해 주세요.,우리 아이들이 안전하게 자랄 수 있도록 사당 15구역 재개발 추진해 주세요.,2024-08-13,2024,19.0,5,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196829,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,아동_안전환경: 안전 + 아이,중,조합관련,아동_안전환경: 안전 + 아이,2차 문맥조합 수집,,"존경하는 오세훈 시장님 안녕하십니까
,
저는 아이의 아버지이자 신혼부부인 한 사람입니다
.
저는 동작구 사당
1
동에 작은 빌라 하나를 가지고 있습니다
.
저는 어릴때부터 아이를 많이 가지는 것이 꿈이었습니다
.
하지만
,
서울의 집값이 너무 비싸고 지금 소유한 빌라의 여건 상
,
여러 아이에 부모님까지 모시고 살기에는 너무 작은 집이기에 그 꿈을 포기할 수 밖에 없었습니다
.
게다가
,
우리 사당
1
동은 차량이 지나다니기에도 길이 좁고 아이들이 뛰어놀기에도 위험하며
,
특히
'22
년을 포함하여 장마철에 자주 물에 잠기는 침수 지역으로 아이들을 마음 놓고 안전하게 키우기에는 많은 어려움이 있었습니다
.
이에 저는 저의 빌라가 넓고 안전한 아파트단지로 탈바꿈하여 아이를 많이 낳고 우리 아이들을 안전하게 차량 걱정 없이
,
수해 걱정 없이 키우려는 큰 꿈을 안고 우리 사당
1
동 사당
15
구역 신속통합구역에 대한 찬성표를 던졌습니다
.
우리 구역은 이번 부동산 대책으로 인한 용적률
330%
적용 시 조합원 이외에
1,000
세대 이상 일반분양이 가능하여 현재 공급 부족으로 천정부지로 치솟고 있는 서울시의 집값 안정화에도 일정부분 기여를 할 것이며
,
이는 시장님의
'
공급 확대를 통한 부동산 가격 안정화
'
라는 생각과도 일치합니다
.
하지만
,
우리 구역 내 신속통합 반대파
13%
들은 자신들이 원주민이고 빌라 소유자들로
'
사업성이 떨어진다
'
라는 계산으로 우리 구역 내의 순수한 찬성 주민
60%
의 의도를 왜곡하며 절대 소수임에도 우리 구역의 지정을 막고 있습니다
.
그들의 왜곡과 다르게, 빌라 소유주들은 소위 '거지'가 아니며 분담금을 부담하고 정당하게 새로운 아파트를 얻게 될 것입니다.
사당
1
동은 그들만의 것이 아닌
,
구역민 전체의 것이고 나아가 재개발 후 새로 사당동에 살게 될 새로운 주민들과 우리 미래 세대 모두의 것이기도 합니다
.
저는 오늘도 현재 구역민과 새로 분양받아 입주하는 새로운 주민들
,
그리고 임대 혜택에 의해 더불어 살게될 주민들이 모두 함께 안전하고 수해와 차량사고 걱정없이 살아가는
4,000
세대의 새로운 사당
1
동을 꿈꿉니다
.
부디 저와 우리 구역민들의 간절한 소원과 같이 서울 핵심지인 우리 사당
1
동에
1,000
세대 이상 고품질 주거공간 추가 공급과 우리 아이들의 미래를 위한 안전한 터전을 위한 사당
15
구역 지정과 신속한 추진을 부탁드립니다
.",,,,,,,,,,,
PROP-196806,마곡유치원 공항고등학교 앞 부지에 도서관 건립 요청드려요,마곡유치원 공항고등학교 앞 부지에 도서관 건립 요청드려요,2024-08-12,2024,67.0,5,Y,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196806,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,유치원,상,직접관련,유치원,기존 1차 직접키워드 수집,,마곡유치원 공항고등학교 앞 부지에 도서관 건립 요청드려요,,,,,,,,,,,
PROP-196795,중곡역 서울형키즈카페,중곡역 서울형키즈카페,2024-08-09,2024,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196795,보육·돌봄 인프라,아동 놀이·체험공간,공공키즈카페·수유실·유아휴게실,서울형키즈카페,상,직접관련,서울형키즈카페,확장 1차 생활키워드 수집,,"키즈카페애 수용인원이 점점 늘어나요
부모님들 까지 오면 100명입니다
안전사고 걱정됩니다
아직 어린아기들이 오는 곳인데 감염 위험도요 수",,,,,,,,,,,
PROP-196793,서울형 아이돌봄비 지원금 관련 의견,서울형 아이돌봄비 지원금 관련 의견,2024-08-09,2024,0.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196793,보육·돌봄 인프라,가족돌봄,아이돌봄·조부모돌봄,아이돌봄,상,직접관련,아이돌봄,기존 1차 직접키워드 수집,,서울형 아이돌봄비 지원금 관련 의견,,,,,,,,,,,
PROP-196769,서울시 대중교통  임산부석 개선 요청합니다.,서울시 대중교통  임산부석 개선 요청합니다.,2024-08-03,2024,13.0,2,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196769,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임산부,상,직접관련,임산부,기존 1차 직접키워드 수집,,서울시 대중교통  임산부석 개선 요청합니다.,,,,,,,,,,,
PROP-196732,서울시에서 홍보한 교량호텔 인원제한포함 숙박시설 다둥이 인원제한관련 의견,서울시에서 홍보한 교량호텔 인원제한포함 숙박시설 다둥이 인원제한관련 의견,2024-07-27,2024,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196732,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,다둥이,상,직접관련,다둥이,기존 1차 직접키워드 수집,,서울시에서 홍보한 교량호텔 인원제한포함 숙박시설 다둥이 인원제한관련 의견,,,,,,,,,,,
PROP-196722,어린이 보호 구역 시점과 종점 바닥 그리고 어린이 보호구역에 있는 방호 울타리를 전부 노란색으로 칠해 주세요.,어린이 보호 구역 시점과 종점 바닥 그리고 어린이 보호구역에 있는 방호 울타리를 전부 노란색으로 칠해 주세요.,2024-07-25,2024,1.0,1,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196722,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,아동_안전환경: 보호구역 + 어린이,중,조합관련,아동_안전환경: 보호구역 + 어린이,2차 문맥조합 수집,,"현황)
어린이 보호구역에서의 사고는 많이 일어나고 있습니다. 특히 운전자의 입장에서는 어린이 보호구역인지도 모르고 운전하는 경우가 많았습니다. 지금은 그나마 경찰청에서는 운전자가 어린이 보호구역에 진입했다는 것을 알수 있도록 어린이 보호구역이 시작되는 지점에는 기점 표시, 끝나는 지점에는 종점 표시를 아스팔트에 그리고 있습니다. 그런데 이게 실효성이 있을까요?
좀 더 눈에 확 들어오게 할 필요가 있습니다.
개선방안)
어린이 보호 구역 시점과 종점 바닥 그리고 어린이 보호구역에 있는 방호 울타리를 노란색으로 칠하는 것입니다. 그러면 운전자의 입장에서는 어린이 보호구역에 진입했다는 것을 확실하게 알 수 있습니다. 어린이 보호구역에서 사고를 낸 운전자의 대부분은 자신이 어린이 보호구역에 진입했는지 몰랐다고 합니다. 그렇다면 어린이 보호 구역 시점과 종점 바닥 그리고 어린이 보호구역에 있는 방호 울타리를 노란색으로 칠해서 온통 주변이 노란색으로 만들면 될 것입니다. 주변이 온통 노란색인데, 누가 속도를 높일까요?
도색비용이 많이 들 것을 우려하겠지만, 그 비용으로 어린이의 생명을 구하거나 부상을 예방할 수 있다면 세금이 효율적으로 사용되는 것이라 생각됩니다.
기대효과)
어린이 보호 구역 시점과 종점 바닥 그리고 어린이 보호구역에 있는 방호 울타리를 노란색으로 칠하면 어린이 보호구역에서 사고를 낸 운전자의 대부분은 자신이 어린이 보호구역에 진입했는지 몰랐다고 하는 변명이 통하지 않을 것입니다. 그리고 그 보다도 어린이 보호구역에 진입을 인지하고 나서부터는 운전자들이 더 조심해서 운전할 것이고, 어린이 보호구역에서의 사고는 더 줄어들 것 입니다.",,,,,,,,,,,
PROP-196711,장난감도서관의 소독시간 폐지,장난감도서관의 소독시간 폐지,2024-07-24,2024,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196711,보육·돌봄 인프라,아동 놀이·체험공간,공공키즈카페·수유실·유아휴게실,장난감도서관,상,직접관련,장난감도서관,확장 1차 생활키워드 수집,,"？양천구 기준으로, 장난감 도서관 및 공동육아방은 소독시간이 있습니다.
하지만, 코로나 등 전염병이 있지 않은 상황에서 소독시간이 꼭 필요한지 확인이 필요할거같습니다. 다른 도서관 등에 비해 이용객이 많지도 않은데 소독시간에는 문을 걸어잠궈 방문시 기다린적이 있습니다. 안에서는 실질적으로 소독이 아닌 휴식을 취하시고 계시더라고요. 다른 도서관이나 공무원분들하고의 형평성에 맞지않을뿐더러 어른에 비해 컨디션 관리가 어려운 아이들에게 점심시간에 오후소독시간까지 피해서 방문하려니 남는시간이 적게만 느껴집니다. 출산률 저조 등으로 이용객이 줄어드는데 꼭 중간에 휴식 시간을 만들어야하는지 고민이 필요한거 같습니다. 기타 성인 도서관에 준하여 운영시간을 동일하게 하는게 맞을거 같습니다.",,,,,,,,,,,
PROP-196686,신혼부부만 서울시 시민인가요??,신혼부부만 서울시 시민인가요??,2024-07-21,2024,1.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196686,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,신혼부부,상,직접관련,신혼부부,기존 1차 직접키워드 수집,,신혼부부만 서울시 시민인가요??,,,,,,,,,,,
PROP-196628,신혼부부만 시민??,신혼부부만 시민??,2024-07-17,2024,2.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196628,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,신혼부부,상,직접관련,신혼부부,기존 1차 직접키워드 수집,,신혼부부만 시민??,,,,,,,,,,,
PROP-196601,서울런 다자녀 혜택,서울런 다자녀 혜택,2024-07-15,2024,2.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196601,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,다자녀,상,직접관련,다자녀,기존 1차 직접키워드 수집,,서울런 다자녀 혜택,,,,,,,,,,,
PROP-196561,2025년 출산 무주택가구에 30만원씩 주거비용 지원 정책에 대한 건의,2025년 출산 무주택가구에 30만원씩 주거비용 지원 정책에 대한 건의,2024-07-10,2024,2.0,0,N,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=196561,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,출산,상,직접관련,출산,기존 1차 직접키워드 수집,,2025년 출산 무주택가구에 30만원씩 주거비용 지원 정책에 대한 건의,,,,,,,,,,,
